,lon,lat,cd_municipio,demanda_manha,demanda_tarde,demanda_noite,dia
65,-22.8143799,-43.4235215,Nova Iguacu,0.0,1.0,0.0,qui
66,-22.8713243,-43.4870367,Nova Iguacu,0.0,1.0,0.0,qui
67,-22.613111033333333,-43.407703983333334,Nova Iguacu,2.0,4.0,0.0,qui
68,-22.6665478,-43.5821442,Nova Iguacu,1.0,1.0,0.0,qui
69,-22.762742763636364,-43.51935899090909,Nova Iguacu,7.0,4.0,0.0,qui
70,-22.691356499999998,-43.46617819090909,Nova Iguacu,13.0,9.0,0.0,qui
71,-22.73890436111111,-43.441079627777775,Nova Iguacu,7.0,11.0,0.0,qui
72,-22.754071688235296,-43.431553011764706,Nova Iguacu,6.0,11.0,0.0,sex
73,-22.74454869090909,-43.49947811818182,Nova Iguacu,7.0,4.0,0.0,sex
74,-22.7221357,-43.454394734615384,Nova Iguacu,15.0,11.0,0.0,sex
75,-22.6486446,-43.41173738571428,Nova Iguacu,3.0,4.0,0.0,sex
76,-22.831978366666668,-43.6086608,Nova Iguacu,5.0,1.0,0.0,sex
77,-22.679110376923077,-43.44943182307692,Nova Iguacu,6.0,7.0,0.0,sex
78,-22.754419530434784,-43.467452665217394,Nova Iguacu,9.0,14.0,0.0,sex
79,-22.71966339,-43.52383578,Nova Iguacu,8.0,2.0,0.0,sex
80,-22.78677975,-43.5606832,Nova Iguacu,3.0,3.0,0.0,sex
81,-22.703912310526317,-43.43083341578947,Nova Iguacu,14.0,5.0,0.0,sex
82,-22.732620225,-43.471843666666665,Nova Iguacu,9.0,15.0,0.0,sex
83,-22.8143799,-43.4235215,Nova Iguacu,0.0,1.0,0.0,sex
84,-22.8713243,-43.4870367,Nova Iguacu,0.0,1.0,0.0,sex
85,-22.613111033333333,-43.407703983333334,Nova Iguacu,2.0,4.0,0.0,sex
86,-22.6665478,-43.5821442,Nova Iguacu,1.0,1.0,0.0,sex
87,-22.762742763636364,-43.51935899090909,Nova Iguacu,7.0,4.0,0.0,sex
88,-22.691356499999998,-43.46617819090909,Nova Iguacu,13.0,9.0,0.0,sex
89,-22.73890436111111,-43.441079627777775,Nova Iguacu,7.0,11.0,0.0,sex
90,-22.7366276,-43.564867039999996,Queimados,8.0,2.0,0.0,seg
91,-22.7366276,-43.564867039999996,Queimados,8.0,2.0,0.0,ter
92,-22.7366276,-43.564867039999996,Queimados,8.0,2.0,0.0,qua
93,-22.7366276,-43.564867039999996,Queimados,8.0,2.0,0.0,qui
94,-22.7366276,-43.564867039999996,Queimados,8.0,2.0,0.0,sex
