,lon,lat,cd_municipio,demanda_manha,demanda_tarde,demanda_noite,dia
328,-22.911202827272728,-43.36298605454545,Rio De Janeiro,2.0,9.0,0.0,qui
329,-22.900674754545456,-43.275168,Rio De Janeiro,5.0,10.0,4.0,qui
330,-22.902086333333333,-43.628723050000005,Rio De Janeiro,2.0,4.0,0.0,qui
331,-22.875212375,-43.46929519375,Rio De Janeiro,4.0,10.0,2.0,qui
332,-22.84119197777778,-43.26604552222222,Rio De Janeiro,3.0,5.0,1.0,qui
333,-22.812644204166666,-43.35618109166666,Rio De Janeiro,2.0,15.0,2.0,qui
334,-22.828727095833333,-43.4032385,Rio De Janeiro,9.0,14.0,1.0,qui
335,-23.01434533333333,-43.447730033333336,Rio De Janeiro,0.0,2.0,0.0,qui
336,-22.980032625,-43.381716725,Rio De Janeiro,1.0,5.0,1.0,qui
337,-22.980224133333333,-43.59360496666667,Rio De Janeiro,1.0,1.0,1.0,qui
338,-22.67911865,-43.445020850000006,Rio De Janeiro,0.0,1.0,1.0,qui
339,-22.823853870833332,-43.306966333333335,Rio De Janeiro,7.0,13.0,2.0,qui
340,-22.933282441666666,-43.19658320833334,Rio De Janeiro,3.0,6.0,2.0,sex
341,-22.85780482272727,-43.36528882272727,Rio De Janeiro,4.0,11.0,4.0,sex
342,-22.903690744444443,-43.5537644,Rio De Janeiro,1.0,6.0,1.0,sex
343,-22.855688096428572,-43.31716196071429,Rio De Janeiro,5.0,16.0,2.0,sex
344,-22.88559606,-43.41280981333333,Rio De Janeiro,3.0,6.0,4.0,sex
345,-22.80799975,-43.196521233333335,Rio De Janeiro,2.0,7.0,1.0,sex
346,-22.765344255555554,-43.44124961111111,Rio De Janeiro,0.0,6.0,1.0,sex
347,-22.911202827272728,-43.36298605454545,Rio De Janeiro,0.0,9.0,0.0,sex
348,-22.900674754545456,-43.275168,Rio De Janeiro,3.0,10.0,4.0,sex
349,-22.902086333333333,-43.628723050000005,Rio De Janeiro,1.0,5.0,0.0,sex
350,-22.875212375,-43.46929519375,Rio De Janeiro,4.0,6.0,3.0,sex
351,-22.84119197777778,-43.26604552222222,Rio De Janeiro,2.0,3.0,1.0,sex
352,-22.812644204166666,-43.35618109166666,Rio De Janeiro,3.0,14.0,2.0,sex
353,-22.828727095833333,-43.4032385,Rio De Janeiro,7.0,15.0,1.0,sex
354,-23.01434533333333,-43.447730033333336,Rio De Janeiro,0.0,3.0,0.0,sex
355,-22.980032625,-43.381716725,Rio De Janeiro,0.0,5.0,1.0,sex
356,-22.980224133333333,-43.59360496666667,Rio De Janeiro,1.0,1.0,1.0,sex
357,-22.67911865,-43.445020850000006,Rio De Janeiro,0.0,1.0,1.0,sex
358,-22.823853870833332,-43.306966333333335,Rio De Janeiro,7.0,14.0,2.0,sex
359,-22.933282441666666,-43.19658320833334,Rio De Janeiro,1.0,2.0,0.0,sab
360,-22.85780482272727,-43.36528882272727,Rio De Janeiro,2.0,2.0,0.0,sab
361,-22.903690744444443,-43.5537644,Rio De Janeiro,0.0,1.0,0.0,sab
362,-22.855688096428572,-43.31716196071429,Rio De Janeiro,2.0,0.0,0.0,sab
363,-22.88559606,-43.41280981333333,Rio De Janeiro,1.0,2.0,0.0,sab
364,-22.80799975,-43.196521233333335,Rio De Janeiro,0.0,0.0,0.0,sab
365,-22.765344255555554,-43.44124961111111,Rio De Janeiro,2.0,1.0,0.0,sab
366,-22.911202827272728,-43.36298605454545,Rio De Janeiro,1.0,0.0,0.0,sab
367,-22.900674754545456,-43.275168,Rio De Janeiro,3.0,0.0,0.0,sab
368,-22.902086333333333,-43.628723050000005,Rio De Janeiro,0.0,1.0,0.0,sab
369,-22.875212375,-43.46929519375,Rio De Janeiro,2.0,1.0,0.0,sab
370,-22.84119197777778,-43.26604552222222,Rio De Janeiro,0.0,0.0,0.0,sab
371,-22.812644204166666,-43.35618109166666,Rio De Janeiro,1.0,0.0,0.0,sab
372,-22.828727095833333,-43.4032385,Rio De Janeiro,1.0,0.0,0.0,sab
373,-23.01434533333333,-43.447730033333336,Rio De Janeiro,0.0,1.0,0.0,sab
374,-22.980032625,-43.381716725,Rio De Janeiro,2.0,1.0,0.0,sab
375,-22.980224133333333,-43.59360496666667,Rio De Janeiro,0.0,0.0,0.0,sab
376,-22.67911865,-43.445020850000006,Rio De Janeiro,0.0,0.0,0.0,sab
377,-22.823853870833332,-43.306966333333335,Rio De Janeiro,1.0,2.0,0.0,sab
378,-22.793912483333333,-43.434498966666666,Mesquita,3.0,3.0,0.0,seg
379,-22.775645833333336,-43.41641176666667,Mesquita,4.0,2.0,0.0,seg
380,-22.77505018,-43.43447834,Mesquita,2.0,8.0,0.0,seg
381,-22.794416499999997,-43.419703925,Mesquita,1.0,3.0,0.0,seg
382,-22.784100855555558,-43.42026424444444,Mesquita,5.0,3.0,0.0,seg
383,-22.7825392125,-43.4057331125,Mesquita,2.0,5.0,1.0,seg
384,-22.8060224,-43.43602155,Mesquita,1.0,3.0,0.0,seg
385,-22.7706139,-43.42269353333333,Mesquita,2.0,4.0,0.0,seg
386,-22.793912483333333,-43.434498966666666,Mesquita,2.0,3.0,0.0,ter
387,-22.775645833333336,-43.41641176666667,Mesquita,4.0,2.0,0.0,ter
388,-22.77505018,-43.43447834,Mesquita,4.0,5.0,0.0,ter
389,-22.794416499999997,-43.419703925,Mesquita,2.0,1.0,1.0,ter
390,-22.784100855555558,-43.42026424444444,Mesquita,6.0,2.0,0.0,ter
391,-22.7825392125,-43.4057331125,Mesquita,4.0,3.0,0.0,ter
392,-22.8060224,-43.43602155,Mesquita,2.0,2.0,0.0,ter
393,-22.7706139,-43.42269353333333,Mesquita,2.0,4.0,0.0,ter
394,-22.793912483333333,-43.434498966666666,Mesquita,2.0,3.0,0.0,qua
395,-22.775645833333336,-43.41641176666667,Mesquita,4.0,2.0,0.0,qua
396,-22.77505018,-43.43447834,Mesquita,3.0,7.0,0.0,qua
397,-22.794416499999997,-43.419703925,Mesquita,2.0,2.0,0.0,qua
398,-22.784100855555558,-43.42026424444444,Mesquita,5.0,3.0,0.0,qua
399,-22.7825392125,-43.4057331125,Mesquita,2.0,5.0,1.0,qua
400,-22.8060224,-43.43602155,Mesquita,1.0,3.0,0.0,qua
401,-22.7706139,-43.42269353333333,Mesquita,2.0,4.0,0.0,qua
402,-22.793912483333333,-43.434498966666666,Mesquita,2.0,3.0,0.0,qui
403,-22.775645833333336,-43.41641176666667,Mesquita,4.0,2.0,0.0,qui
404,-22.77505018,-43.43447834,Mesquita,5.0,4.0,0.0,qui
405,-22.794416499999997,-43.419703925,Mesquita,1.0,2.0,1.0,qui
406,-22.784100855555558,-43.42026424444444,Mesquita,6.0,2.0,0.0,qui
407,-22.7825392125,-43.4057331125,Mesquita,4.0,4.0,0.0,qui
408,-22.8060224,-43.43602155,Mesquita,3.0,1.0,0.0,qui
409,-22.7706139,-43.42269353333333,Mesquita,3.0,3.0,0.0,qui
410,-22.793912483333333,-43.434498966666666,Mesquita,2.0,3.0,0.0,sex
411,-22.775645833333336,-43.41641176666667,Mesquita,4.0,2.0,0.0,sex
412,-22.77505018,-43.43447834,Mesquita,3.0,6.0,0.0,sex
413,-22.794416499999997,-43.419703925,Mesquita,1.0,2.0,1.0,sex
414,-22.784100855555558,-43.42026424444444,Mesquita,5.0,3.0,0.0,sex
415,-22.7825392125,-43.4057331125,Mesquita,2.0,4.0,0.0,sex
416,-22.8060224,-43.43602155,Mesquita,2.0,2.0,0.0,sex
417,-22.7706139,-43.42269353333333,Mesquita,3.0,2.0,1.0,sex
418,-22.793912483333333,-43.434498966666666,Mesquita,1.0,0.0,0.0,sab
419,-22.775645833333336,-43.41641176666667,Mesquita,0.0,0.0,0.0,sab
420,-22.77505018,-43.43447834,Mesquita,0.0,0.0,0.0,sab
421,-22.794416499999997,-43.419703925,Mesquita,0.0,1.0,0.0,sab
422,-22.784100855555558,-43.42026424444444,Mesquita,1.0,0.0,0.0,sab
423,-22.7825392125,-43.4057331125,Mesquita,0.0,0.0,0.0,sab
424,-22.8060224,-43.43602155,Mesquita,0.0,0.0,0.0,sab
425,-22.7706139,-43.42269353333333,Mesquita,0.0,0.0,0.0,sab
426,-22.796923425,-43.33704795,Sao Joao De Meriti,1.0,3.0,0.0,seg
427,-22.784743776923076,-43.39219353846154,Sao Joao De Meriti,3.0,10.0,0.0,seg
428,-22.7753323,-43.35881291,Sao Joao De Meriti,3.0,7.0,0.0,seg
429,-22.803208514285714,-43.3900626,Sao Joao De Meriti,1.0,6.0,0.0,seg
430,-22.79260983,-43.37709318,Sao Joao De Meriti,1.0,8.0,1.0,seg
431,-22.781102150000002,-43.340055475,Sao Joao De Meriti,1.0,2.0,1.0,seg
432,-22.789515,-43.40162865714286,Sao Joao De Meriti,2.0,5.0,0.0,seg
433,-22.78716798888889,-43.360343566666664,Sao Joao De Meriti,5.0,4.0,0.0,seg
434,-22.76779264,-43.35078886,Sao Joao De Meriti,1.0,4.0,0.0,seg
435,-22.806571566666666,-43.37381456666667,Sao Joao De Meriti,1.0,0.0,1.0,seg
436,-22.775774636363636,-43.37687738181818,Sao Joao De Meriti,2.0,8.0,0.0,seg
437,-22.796923425,-43.33704795,Sao Joao De Meriti,2.0,2.0,0.0,ter
438,-22.784743776923076,-43.39219353846154,Sao Joao De Meriti,7.0,6.0,0.0,ter
439,-22.7753323,-43.35881291,Sao Joao De Meriti,2.0,8.0,0.0,ter
440,-22.803208514285714,-43.3900626,Sao Joao De Meriti,2.0,5.0,0.0,ter
441,-22.79260983,-43.37709318,Sao Joao De Meriti,2.0,7.0,0.0,ter
442,-22.781102150000002,-43.340055475,Sao Joao De Meriti,2.0,1.0,1.0,ter
443,-22.789515,-43.40162865714286,Sao Joao De Meriti,4.0,3.0,0.0,ter
444,-22.78716798888889,-43.360343566666664,Sao Joao De Meriti,3.0,6.0,0.0,ter
445,-22.76779264,-43.35078886,Sao Joao De Meriti,1.0,4.0,0.0,ter
446,-22.806571566666666,-43.37381456666667,Sao Joao De Meriti,0.0,1.0,1.0,ter
447,-22.775774636363636,-43.37687738181818,Sao Joao De Meriti,4.0,6.0,0.0,ter
448,-22.796923425,-43.33704795,Sao Joao De Meriti,1.0,3.0,0.0,qua
449,-22.784743776923076,-43.39219353846154,Sao Joao De Meriti,6.0,7.0,0.0,qua
450,-22.7753323,-43.35881291,Sao Joao De Meriti,3.0,7.0,0.0,qua
451,-22.803208514285714,-43.3900626,Sao Joao De Meriti,1.0,6.0,0.0,qua
452,-22.79260983,-43.37709318,Sao Joao De Meriti,2.0,7.0,1.0,qua
453,-22.781102150000002,-43.340055475,Sao Joao De Meriti,1.0,2.0,1.0,qua
454,-22.789515,-43.40162865714286,Sao Joao De Meriti,3.0,4.0,0.0,qua
455,-22.78716798888889,-43.360343566666664,Sao Joao De Meriti,5.0,4.0,0.0,qua
456,-22.76779264,-43.35078886,Sao Joao De Meriti,1.0,4.0,0.0,qua
457,-22.806571566666666,-43.37381456666667,Sao Joao De Meriti,1.0,0.0,1.0,qua
458,-22.775774636363636,-43.37687738181818,Sao Joao De Meriti,2.0,8.0,0.0,qua
459,-22.796923425,-43.33704795,Sao Joao De Meriti,2.0,2.0,0.0,qui
460,-22.784743776923076,-43.39219353846154,Sao Joao De Meriti,6.0,7.0,0.0,qui
461,-22.7753323,-43.35881291,Sao Joao De Meriti,2.0,8.0,0.0,qui
462,-22.803208514285714,-43.3900626,Sao Joao De Meriti,3.0,4.0,0.0,qui
463,-22.79260983,-43.37709318,Sao Joao De Meriti,3.0,7.0,0.0,qui
464,-22.781102150000002,-43.340055475,Sao Joao De Meriti,2.0,1.0,1.0,qui
465,-22.789515,-43.40162865714286,Sao Joao De Meriti,3.0,4.0,0.0,qui
466,-22.78716798888889,-43.360343566666664,Sao Joao De Meriti,3.0,6.0,0.0,qui
467,-22.76779264,-43.35078886,Sao Joao De Meriti,1.0,4.0,0.0,qui
468,-22.806571566666666,-43.37381456666667,Sao Joao De Meriti,0.0,1.0,1.0,qui
469,-22.775774636363636,-43.37687738181818,Sao Joao De Meriti,5.0,5.0,0.0,qui
470,-22.796923425,-43.33704795,Sao Joao De Meriti,1.0,3.0,0.0,sex
471,-22.784743776923076,-43.39219353846154,Sao Joao De Meriti,5.0,7.0,0.0,sex
472,-22.7753323,-43.35881291,Sao Joao De Meriti,3.0,5.0,0.0,sex
473,-22.803208514285714,-43.3900626,Sao Joao De Meriti,2.0,5.0,0.0,sex
474,-22.79260983,-43.37709318,Sao Joao De Meriti,3.0,6.0,0.0,sex
475,-22.781102150000002,-43.340055475,Sao Joao De Meriti,1.0,2.0,1.0,sex
476,-22.789515,-43.40162865714286,Sao Joao De Meriti,2.0,5.0,0.0,sex
477,-22.78716798888889,-43.360343566666664,Sao Joao De Meriti,5.0,2.0,0.0,sex
478,-22.76779264,-43.35078886,Sao Joao De Meriti,1.0,3.0,0.0,sex
479,-22.806571566666666,-43.37381456666667,Sao Joao De Meriti,1.0,0.0,1.0,sex
480,-22.775774636363636,-43.37687738181818,Sao Joao De Meriti,3.0,6.0,0.0,sex
481,-22.796923425,-43.33704795,Sao Joao De Meriti,0.0,0.0,0.0,sab
482,-22.784743776923076,-43.39219353846154,Sao Joao De Meriti,0.0,3.0,0.0,sab
483,-22.7753323,-43.35881291,Sao Joao De Meriti,0.0,0.0,0.0,sab
484,-22.803208514285714,-43.3900626,Sao Joao De Meriti,0.0,0.0,0.0,sab
485,-22.79260983,-43.37709318,Sao Joao De Meriti,0.0,1.0,0.0,sab
486,-22.781102150000002,-43.340055475,Sao Joao De Meriti,0.0,0.0,0.0,sab
487,-22.789515,-43.40162865714286,Sao Joao De Meriti,0.0,1.0,0.0,sab
488,-22.78716798888889,-43.360343566666664,Sao Joao De Meriti,0.0,0.0,0.0,sab
489,-22.76779264,-43.35078886,Sao Joao De Meriti,0.0,0.0,0.0,sab
490,-22.806571566666666,-43.37381456666667,Sao Joao De Meriti,1.0,0.0,0.0,sab
491,-22.775774636363636,-43.37687738181818,Sao Joao De Meriti,1.0,0.0,0.0,sab
492,-22.66923776190476,-43.62198957142857,Japeri,8.0,12.0,1.0,seg
493,-22.4948833,-43.524699,Japeri,0.0,1.0,0.0,seg
494,-22.9481946,-43.3632088,Japeri,1.0,0.0,0.0,seg
495,-22.66923776190476,-43.62198957142857,Japeri,9.0,11.0,1.0,ter
496,-22.4948833,-43.524699,Japeri,0.0,1.0,0.0,ter
497,-22.9481946,-43.3632088,Japeri,1.0,0.0,0.0,ter
498,-22.66923776190476,-43.62198957142857,Japeri,8.0,12.0,1.0,qua
499,-22.4948833,-43.524699,Japeri,0.0,1.0,0.0,qua
500,-22.9481946,-43.3632088,Japeri,1.0,0.0,0.0,qua
501,-22.66923776190476,-43.62198957142857,Japeri,13.0,7.0,1.0,qui
502,-22.4948833,-43.524699,Japeri,0.0,1.0,0.0,qui
503,-22.9481946,-43.3632088,Japeri,1.0,0.0,0.0,qui
504,-22.66923776190476,-43.62198957142857,Japeri,12.0,7.0,1.0,sex
505,-22.4948833,-43.524699,Japeri,0.0,0.0,0.0,sex
506,-22.9481946,-43.3632088,Japeri,1.0,0.0,0.0,sex
507,-22.66923776190476,-43.62198957142857,Japeri,0.0,0.0,0.0,sab
508,-22.4948833,-43.524699,Japeri,0.0,0.0,0.0,sab
509,-22.9481946,-43.3632088,Japeri,0.0,0.0,0.0,sab
510,-22.805527875,-43.42163695,Nilopolis,0.0,4.0,0.0,seg
511,-22.809586071428573,-43.40415338571429,Nilopolis,2.0,4.0,1.0,seg
512,-22.8171062125,-43.4150876625,Nilopolis,1.0,5.0,2.0,seg
513,-22.8114034,-43.4305978,Nilopolis,0.0,2.0,2.0,seg
514,-22.799066025,-43.4127908625,Nilopolis,0.0,7.0,0.0,seg
515,-22.81541656,-43.4229488,Nilopolis,0.0,4.0,1.0,seg
516,-22.805527875,-43.42163695,Nilopolis,0.0,2.0,0.0,ter
517,-22.809586071428573,-43.40415338571429,Nilopolis,2.0,3.0,1.0,ter
518,-22.8171062125,-43.4150876625,Nilopolis,0.0,6.0,1.0,ter
519,-22.8114034,-43.4305978,Nilopolis,0.0,2.0,1.0,ter
520,-22.799066025,-43.4127908625,Nilopolis,1.0,6.0,0.0,ter
521,-22.81541656,-43.4229488,Nilopolis,1.0,2.0,2.0,ter
522,-22.805527875,-43.42163695,Nilopolis,1.0,3.0,0.0,qua
523,-22.809586071428573,-43.40415338571429,Nilopolis,1.0,4.0,1.0,qua
524,-22.8171062125,-43.4150876625,Nilopolis,0.0,6.0,2.0,qua
525,-22.8114034,-43.4305978,Nilopolis,0.0,2.0,2.0,qua
526,-22.799066025,-43.4127908625,Nilopolis,0.0,7.0,0.0,qua
527,-22.81541656,-43.4229488,Nilopolis,0.0,4.0,1.0,qua
528,-22.805527875,-43.42163695,Nilopolis,0.0,3.0,0.0,qui
529,-22.809586071428573,-43.40415338571429,Nilopolis,3.0,2.0,1.0,qui
530,-22.8171062125,-43.4150876625,Nilopolis,0.0,7.0,1.0,qui
531,-22.8114034,-43.4305978,Nilopolis,0.0,3.0,1.0,qui
532,-22.799066025,-43.4127908625,Nilopolis,1.0,6.0,0.0,qui
533,-22.81541656,-43.4229488,Nilopolis,1.0,2.0,2.0,qui
534,-22.805527875,-43.42163695,Nilopolis,0.0,3.0,0.0,sex
535,-22.809586071428573,-43.40415338571429,Nilopolis,2.0,3.0,1.0,sex
536,-22.8171062125,-43.4150876625,Nilopolis,0.0,4.0,1.0,sex
537,-22.8114034,-43.4305978,Nilopolis,0.0,0.0,2.0,sex
538,-22.799066025,-43.4127908625,Nilopolis,0.0,5.0,1.0,sex
539,-22.81541656,-43.4229488,Nilopolis,0.0,3.0,2.0,sex
540,-22.805527875,-43.42163695,Nilopolis,1.0,0.0,0.0,sab
541,-22.809586071428573,-43.40415338571429,Nilopolis,1.0,0.0,0.0,sab
542,-22.8171062125,-43.4150876625,Nilopolis,0.0,0.0,0.0,sab
543,-22.8114034,-43.4305978,Nilopolis,0.0,0.0,0.0,sab
544,-22.799066025,-43.4127908625,Nilopolis,1.0,0.0,0.0,sab
545,-22.81541656,-43.4229488,Nilopolis,0.0,0.0,0.0,sab
